,FREQ,REF_AREA,SEX,AGE,EDU_LEV_HIGHEST,TIME_PERIOD,OBS_VALUE
5079,Q,ITE,9,Y15-64,11,2024-Q2,36.251
5080,Q,ITE,9,Y15-64,11,2024-Q3,47.401
5081,Q,ITE,9,Y15-64,11,2024-Q4,37.72
5082,Q,ITE,9,Y15-64,13,2022-Q4,129.101
5083,Q,ITE,9,Y15-64,13,2023-Q1,127.057
5084,Q,ITE,9,Y15-64,13,2023-Q2,118.755
5085,Q,ITE,9,Y15-64,13,2023-Q3,113.472
5086,Q,ITE,9,Y15-64,13,2023-Q4,98.045
5087,Q,ITE,9,Y15-64,13,2024-Q1,114.782
5088,Q,ITE,9,Y15-64,13,2024-Q2,89.158
5089,Q,ITE,9,Y15-64,13,2024-Q3,75.32
5090,Q,ITE,9,Y15-64,13,2024-Q4,66.834
5091,Q,ITE,9,Y15-64,7,2022-Q4,183.087
5092,Q,ITE,9,Y15-64,7,2023-Q1,169.898
5093,Q,ITE,9,Y15-64,7,2023-Q2,148.23
5094,Q,ITE,9,Y15-64,7,2023-Q3,135.27
5095,Q,ITE,9,Y15-64,7,2023-Q4,196.831
5096,Q,ITE,9,Y15-64,7,2024-Q1,181.887
5097,Q,ITE,9,Y15-64,7,2024-Q2,167.032
5098,Q,ITE,9,Y15-64,7,2024-Q3,106.921
5099,Q,ITE,9,Y15-64,7,2024-Q4,145.377
5100,Q,ITE,9,Y15-64,99,2022-Q4,365.12
5101,Q,ITE,9,Y15-64,99,2023-Q1,357.012
5102,Q,ITE,9,Y15-64,99,2023-Q2,316.702
5103,Q,ITE,9,Y15-64,99,2023-Q3,299.202
5104,Q,ITE,9,Y15-64,99,2023-Q4,336.05
5105,Q,ITE,9,Y15-64,99,2024-Q1,348.63
5106,Q,ITE,9,Y15-64,99,2024-Q2,292.441
5107,Q,ITE,9,Y15-64,99,2024-Q3,229.642
5108,Q,ITE,9,Y15-64,99,2024-Q4,249.931
5109,Q,ITE,9,Y15-74,11,2022-Q4,54.286
5110,Q,ITE,9,Y15-74,11,2023-Q1,60.336
5111,Q,ITE,9,Y15-74,11,2023-Q2,49.717
5112,Q,ITE,9,Y15-74,11,2023-Q3,51.16
5113,Q,ITE,9,Y15-74,11,2023-Q4,42.027
5114,Q,ITE,9,Y15-74,11,2024-Q1,52.2
5115,Q,ITE,9,Y15-74,11,2024-Q2,36.251
5116,Q,ITE,9,Y15-74,11,2024-Q3,48.917
5117,Q,ITE,9,Y15-74,11,2024-Q4,39.221
5118,Q,ITE,9,Y15-74,13,2022-Q4,130.827
5119,Q,ITE,9,Y15-74,13,2023-Q1,128.475
5120,Q,ITE,9,Y15-74,13,2023-Q2,121.567
5121,Q,ITE,9,Y15-74,13,2023-Q3,114.607
5122,Q,ITE,9,Y15-74,13,2023-Q4,99.813
5123,Q,ITE,9,Y15-74,13,2024-Q1,117.691
5124,Q,ITE,9,Y15-74,13,2024-Q2,92.74
5125,Q,ITE,9,Y15-74,13,2024-Q3,76.369
5126,Q,ITE,9,Y15-74,13,2024-Q4,69.333
5127,Q,ITE,9,Y15-74,7,2022-Q4,186.009
5128,Q,ITE,9,Y15-74,7,2023-Q1,170.977
5129,Q,ITE,9,Y15-74,7,2023-Q2,149.097
5130,Q,ITE,9,Y15-74,7,2023-Q3,136.012
5131,Q,ITE,9,Y15-74,7,2023-Q4,198.042
5132,Q,ITE,9,Y15-74,7,2024-Q1,183.053
5133,Q,ITE,9,Y15-74,7,2024-Q2,167.255
5134,Q,ITE,9,Y15-74,7,2024-Q3,107.571
5135,Q,ITE,9,Y15-74,7,2024-Q4,146.648
5136,Q,ITE,9,Y15-74,99,2022-Q4,371.122
5137,Q,ITE,9,Y15-74,99,2023-Q1,359.788
5138,Q,ITE,9,Y15-74,99,2023-Q2,320.381
5139,Q,ITE,9,Y15-74,99,2023-Q3,301.778
5140,Q,ITE,9,Y15-74,99,2023-Q4,339.882
5141,Q,ITE,9,Y15-74,99,2024-Q1,352.944
5142,Q,ITE,9,Y15-74,99,2024-Q2,296.246
5143,Q,ITE,9,Y15-74,99,2024-Q3,232.856
5144,Q,ITE,9,Y15-74,99,2024-Q4,255.202
5145,Q,ITE,9,Y25-34,99,2022-Q4,98.99
5146,Q,ITE,9,Y25-34,99,2023-Q1,94.317
5147,Q,ITE,9,Y25-34,99,2023-Q2,80.151
5148,Q,ITE,9,Y25-34,99,2023-Q3,72.073
5149,Q,ITE,9,Y25-34,99,2023-Q4,72.598
5150,Q,ITE,9,Y25-34,99,2024-Q1,76.138
5151,Q,ITE,9,Y25-34,99,2024-Q2,72.673
5152,Q,ITE,9,Y25-34,99,2024-Q3,53.857
5153,Q,ITE,9,Y25-34,99,2024-Q4,73.432
5154,Q,ITE,9,Y35-44,99,2022-Q4,72.173
5155,Q,ITE,9,Y35-44,99,2023-Q1,66.431
5156,Q,ITE,9,Y35-44,99,2023-Q2,66.847
5157,Q,ITE,9,Y35-44,99,2023-Q3,66.47
5158,Q,ITE,9,Y35-44,99,2023-Q4,63.286
5159,Q,ITE,9,Y35-44,99,2024-Q1,82.751
5160,Q,ITE,9,Y35-44,99,2024-Q2,58.919
5161,Q,ITE,9,Y35-44,99,2024-Q3,52.099
5162,Q,ITE,9,Y35-44,99,2024-Q4,49.38
5163,Q,ITE,9,Y35-49,11,2022-Q4,17.787
5164,Q,ITE,9,Y35-49,11,2023-Q1,14.874
5165,Q,ITE,9,Y35-49,11,2023-Q2,11.533
5166,Q,ITE,9,Y35-49,11,2023-Q3,11.593
5167,Q,ITE,9,Y35-49,11,2023-Q4,13.805
5168,Q,ITE,9,Y35-49,11,2024-Q1,22.29
5169,Q,ITE,9,Y35-49,11,2024-Q2,12.04
5170,Q,ITE,9,Y35-49,11,2024-Q3,18.349
5171,Q,ITE,9,Y35-49,11,2024-Q4,9.154
5172,Q,ITE,9,Y35-49,13,2022-Q4,47.668
5173,Q,ITE,9,Y35-49,13,2023-Q1,43.069
5174,Q,ITE,9,Y35-49,13,2023-Q2,39.702
5175,Q,ITE,9,Y35-49,13,2023-Q3,40.184
5176,Q,ITE,9,Y35-49,13,2023-Q4,33.397
5177,Q,ITE,9,Y35-49,13,2024-Q1,44.057
5178,Q,ITE,9,Y35-49,13,2024-Q2,29.797
5179,Q,ITE,9,Y35-49,13,2024-Q3,24.825
5180,Q,ITE,9,Y35-49,13,2024-Q4,22.598
5181,Q,ITE,9,Y35-49,7,2022-Q4,41.628
5182,Q,ITE,9,Y35-49,7,2023-Q1,57.078
5183,Q,ITE,9,Y35-49,7,2023-Q2,50.676
5184,Q,ITE,9,Y35-49,7,2023-Q3,49.708
5185,Q,ITE,9,Y35-49,7,2023-Q4,61.331
5186,Q,ITE,9,Y35-49,7,2024-Q1,62.639
5187,Q,ITE,9,Y35-49,7,2024-Q2,52.029
5188,Q,ITE,9,Y35-49,7,2024-Q3,32.618
5189,Q,ITE,9,Y35-49,7,2024-Q4,37.488
5190,Q,ITE,9,Y35-49,99,2022-Q4,107.082
5191,Q,ITE,9,Y35-49,99,2023-Q1,115.022
5192,Q,ITE,9,Y35-49,99,2023-Q2,101.911
5193,Q,ITE,9,Y35-49,99,2023-Q3,101.485
5194,Q,ITE,9,Y35-49,99,2023-Q4,108.533
5195,Q,ITE,9,Y35-49,99,2024-Q1,128.985
5196,Q,ITE,9,Y35-49,99,2024-Q2,93.866
5197,Q,ITE,9,Y35-49,99,2024-Q3,75.792
5198,Q,ITE,9,Y35-49,99,2024-Q4,69.239
5199,Q,ITE,9,Y45-54,99,2022-Q4,78.165
5200,Q,ITE,9,Y45-54,99,2023-Q1,94.121
5201,Q,ITE,9,Y45-54,99,2023-Q2,75.173
5202,Q,ITE,9,Y45-54,99,2023-Q3,75.202
5203,Q,ITE,9,Y45-54,99,2023-Q4,83.905
5204,Q,ITE,9,Y45-54,99,2024-Q1,83.491
5205,Q,ITE,9,Y45-54,99,2024-Q2,69.519
5206,Q,ITE,9,Y45-54,99,2024-Q3,51.395
5207,Q,ITE,9,Y45-54,99,2024-Q4,42.878
5208,Q,ITE,9,Y50-64,11,2022-Q4,7.478
5209,Q,ITE,9,Y50-64,11,2023-Q1,10.828
5210,Q,ITE,9,Y50-64,11,2023-Q2,8.222
5211,Q,ITE,9,Y50-64,11,2023-Q3,8.781
5212,Q,ITE,9,Y50-64,11,2023-Q4,9.707
5213,Q,ITE,9,Y50-64,11,2024-Q1,6.65
5214,Q,ITE,9,Y50-64,11,2024-Q2,4.933
5215,Q,ITE,9,Y50-64,11,2024-Q3,5.405
5216,Q,ITE,9,Y50-64,11,2024-Q4,4.179
5217,Q,ITE,9,Y50-64,13,2022-Q4,49.026
5218,Q,ITE,9,Y50-64,13,2023-Q1,48.022
5219,Q,ITE,9,Y50-64,13,2023-Q2,41.077
5220,Q,ITE,9,Y50-64,13,2023-Q3,42.062
5221,Q,ITE,9,Y50-64,13,2023-Q4,37.594
5222,Q,ITE,9,Y50-64,13,2024-Q1,43.774
5223,Q,ITE,9,Y50-64,13,2024-Q2,34.419
5224,Q,ITE,9,Y50-64,13,2024-Q3,24.273
5225,Q,ITE,9,Y50-64,13,2024-Q4,23.667
5226,Q,ITE,9,Y50-64,7,2022-Q4,36.913
5227,Q,ITE,9,Y50-64,7,2023-Q1,34.54
5228,Q,ITE,9,Y50-64,7,2023-Q2,36.682
5229,Q,ITE,9,Y50-64,7,2023-Q3,32.631
5230,Q,ITE,9,Y50-64,7,2023-Q4,38.338
5231,Q,ITE,9,Y50-64,7,2024-Q1,35.924
5232,Q,ITE,9,Y50-64,7,2024-Q2,32.49
5233,Q,ITE,9,Y50-64,7,2024-Q3,24.506
5234,Q,ITE,9,Y50-64,7,2024-Q4,34.792
5235,Q,ITE,9,Y50-64,99,2022-Q4,93.418
5236,Q,ITE,9,Y50-64,99,2023-Q1,93.391
5237,Q,ITE,9,Y50-64,99,2023-Q2,85.981
5238,Q,ITE,9,Y50-64,99,2023-Q3,83.474
5239,Q,ITE,9,Y50-64,99,2023-Q4,85.639
5240,Q,ITE,9,Y50-64,99,2024-Q1,86.347
5241,Q,ITE,9,Y50-64,99,2024-Q2,71.841
5242,Q,ITE,9,Y50-64,99,2024-Q3,54.184
5243,Q,ITE,9,Y50-64,99,2024-Q4,62.638
5244,Q,ITE,9,Y50-74,11,2022-Q4,8.833
5245,Q,ITE,9,Y50-74,11,2023-Q1,11.107
5246,Q,ITE,9,Y50-74,11,2023-Q2,8.222
5247,Q,ITE,9,Y50-74,11,2023-Q3,9.48
5248,Q,ITE,9,Y50-74,11,2023-Q4,10.559
5249,Q,ITE,9,Y50-74,11,2024-Q1,6.889
5250,Q,ITE,9,Y50-74,11,2024-Q2,4.933
5251,Q,ITE,9,Y50-74,11,2024-Q3,6.92
5252,Q,ITE,9,Y50-74,11,2024-Q4,5.681
5253,Q,ITE,9,Y50-74,13,2022-Q4,50.752
5254,Q,ITE,9,Y50-74,13,2023-Q1,49.441
5255,Q,ITE,9,Y50-74,13,2023-Q2,43.889
5256,Q,ITE,9,Y50-74,13,2023-Q3,43.197
5257,Q,ITE,9,Y50-74,13,2023-Q4,39.362
5258,Q,ITE,9,Y50-74,13,2024-Q1,46.683
5259,Q,ITE,9,Y50-74,13,2024-Q2,38.001
5260,Q,ITE,9,Y50-74,13,2024-Q3,25.323
5261,Q,ITE,9,Y50-74,13,2024-Q4,26.166
5262,Q,ITE,9,Y50-74,7,2022-Q4,39.835
5263,Q,ITE,9,Y50-74,7,2023-Q1,35.619
5264,Q,ITE,9,Y50-74,7,2023-Q2,37.549
5265,Q,ITE,9,Y50-74,7,2023-Q3,33.373
5266,Q,ITE,9,Y50-74,7,2023-Q4,39.549
5267,Q,ITE,9,Y50-74,7,2024-Q1,37.09
5268,Q,ITE,9,Y50-74,7,2024-Q2,32.713
5269,Q,ITE,9,Y50-74,7,2024-Q3,25.155
5270,Q,ITE,9,Y50-74,7,2024-Q4,36.062
5271,Q,ITE,9,Y50-74,99,2022-Q4,99.42
5272,Q,ITE,9,Y50-74,99,2023-Q1,96.167
5273,Q,ITE,9,Y50-74,99,2023-Q2,89.66
5274,Q,ITE,9,Y50-74,99,2023-Q3,86.05
5275,Q,ITE,9,Y50-74,99,2023-Q4,89.47
5276,Q,ITE,9,Y50-74,99,2024-Q1,90.662
5277,Q,ITE,9,Y50-74,99,2024-Q2,75.646
5278,Q,ITE,9,Y50-74,99,2024-Q3,57.398
5279,Q,ITE,9,Y50-74,99,2024-Q4,67.909
5280,Q,ITE,9,Y55-64,99,2022-Q4,50.162
5281,Q,ITE,9,Y55-64,99,2023-Q1,47.86
5282,Q,ITE,9,Y55-64,99,2023-Q2,45.872
5283,Q,ITE,9,Y55-64,99,2023-Q3,43.287
5284,Q,ITE,9,Y55-64,99,2023-Q4,46.982
5285,Q,ITE,9,Y55-64,99,2024-Q1,49.091
5286,Q,ITE,9,Y55-64,99,2024-Q2,37.269
5287,Q,ITE,9,Y55-64,99,2024-Q3,26.481
5288,Q,ITE,9,Y55-64,99,2024-Q4,39.619
5289,Q,ITE,9,Y65-74,99,2022-Q4,6.002
5290,Q,ITE,9,Y65-74,99,2023-Q1,2.776
5291,Q,ITE,9,Y65-74,99,2023-Q2,3.679
5292,Q,ITE,9,Y65-74,99,2023-Q3,2.576
5293,Q,ITE,9,Y65-74,99,2023-Q4,3.831
5294,Q,ITE,9,Y65-74,99,2024-Q1,4.314
5295,Q,ITE,9,Y65-74,99,2024-Q2,3.805
5296,Q,ITE,9,Y65-74,99,2024-Q3,3.214
5297,Q,ITE,9,Y65-74,99,2024-Q4,5.271
5298,Q,ITFG,1,Y15-24,99,2022-Q4,95.962
5299,Q,ITFG,1,Y15-24,99,2023-Q1,99.49
5300,Q,ITFG,1,Y15-24,99,2023-Q2,87.693
5301,Q,ITFG,1,Y15-24,99,2023-Q3,95.827
5302,Q,ITFG,1,Y15-24,99,2023-Q4,96.164
5303,Q,ITFG,1,Y15-24,99,2024-Q1,106.196
5304,Q,ITFG,1,Y15-24,99,2024-Q2,80.68
5305,Q,ITFG,1,Y15-24,99,2024-Q3,79.837
5306,Q,ITFG,1,Y15-24,99,2024-Q4,87.258
5307,Q,ITFG,1,Y15-29,99,2022-Q4,183.256
5308,Q,ITFG,1,Y15-29,99,2023-Q1,193.009
5309,Q,ITFG,1,Y15-29,99,2023-Q2,163.626
5310,Q,ITFG,1,Y15-29,99,2023-Q3,166.648
5311,Q,ITFG,1,Y15-29,99,2023-Q4,164.617
5312,Q,ITFG,1,Y15-29,99,2024-Q1,183.638
5313,Q,ITFG,1,Y15-29,99,2024-Q2,144.923
5314,Q,ITFG,1,Y15-29,99,2024-Q3,129.637
5315,Q,ITFG,1,Y15-29,99,2024-Q4,152.508
5316,Q,ITFG,1,Y15-34,11,2022-Q4,28.205
5317,Q,ITFG,1,Y15-34,11,2023-Q1,25.962
5318,Q,ITFG,1,Y15-34,11,2023-Q2,15.967
5319,Q,ITFG,1,Y15-34,11,2023-Q3,23.103
5320,Q,ITFG,1,Y15-34,11,2023-Q4,22.616
5321,Q,ITFG,1,Y15-34,11,2024-Q1,24.76
5322,Q,ITFG,1,Y15-34,11,2024-Q2,19.98
5323,Q,ITFG,1,Y15-34,11,2024-Q3,16.012
5324,Q,ITFG,1,Y15-34,11,2024-Q4,17.075
5325,Q,ITFG,1,Y15-34,13,2022-Q4,104.072
5326,Q,ITFG,1,Y15-34,13,2023-Q1,109.771
5327,Q,ITFG,1,Y15-34,13,2023-Q2,86.586
5328,Q,ITFG,1,Y15-34,13,2023-Q3,84.334
5329,Q,ITFG,1,Y15-34,13,2023-Q4,75.016
5330,Q,ITFG,1,Y15-34,13,2024-Q1,90.16
5331,Q,ITFG,1,Y15-34,13,2024-Q2,71.66
5332,Q,ITFG,1,Y15-34,13,2024-Q3,79.927
5333,Q,ITFG,1,Y15-34,13,2024-Q4,81.701
5334,Q,ITFG,1,Y15-34,7,2022-Q4,116.488
5335,Q,ITFG,1,Y15-34,7,2023-Q1,136.23
5336,Q,ITFG,1,Y15-34,7,2023-Q2,132.084
5337,Q,ITFG,1,Y15-34,7,2023-Q3,121.666
5338,Q,ITFG,1,Y15-34,7,2023-Q4,138.652
5339,Q,ITFG,1,Y15-34,7,2024-Q1,142.579
5340,Q,ITFG,1,Y15-34,7,2024-Q2,121.436
5341,Q,ITFG,1,Y15-34,7,2024-Q3,94.625
5342,Q,ITFG,1,Y15-34,7,2024-Q4,104.917
5343,Q,ITFG,1,Y15-34,99,2022-Q4,248.765
5344,Q,ITFG,1,Y15-34,99,2023-Q1,271.963
5345,Q,ITFG,1,Y15-34,99,2023-Q2,234.638
5346,Q,ITFG,1,Y15-34,99,2023-Q3,229.104
5347,Q,ITFG,1,Y15-34,99,2023-Q4,236.284
5348,Q,ITFG,1,Y15-34,99,2024-Q1,257.498
5349,Q,ITFG,1,Y15-34,99,2024-Q2,213.076
5350,Q,ITFG,1,Y15-34,99,2024-Q3,190.564
5351,Q,ITFG,1,Y15-34,99,2024-Q4,203.694
5352,Q,ITFG,1,Y15-64,11,2022-Q4,41.52
5353,Q,ITFG,1,Y15-64,11,2023-Q1,39.696
5354,Q,ITFG,1,Y15-64,11,2023-Q2,30.248
5355,Q,ITFG,1,Y15-64,11,2023-Q3,40.026
5356,Q,ITFG,1,Y15-64,11,2023-Q4,37.747
5357,Q,ITFG,1,Y15-64,11,2024-Q1,36.909
5358,Q,ITFG,1,Y15-64,11,2024-Q2,35.966
5359,Q,ITFG,1,Y15-64,11,2024-Q3,24.872
5360,Q,ITFG,1,Y15-64,11,2024-Q4,29.351
5361,Q,ITFG,1,Y15-64,13,2022-Q4,328.182
5362,Q,ITFG,1,Y15-64,13,2023-Q1,355.669
5363,Q,ITFG,1,Y15-64,13,2023-Q2,296.069
5364,Q,ITFG,1,Y15-64,13,2023-Q3,279.685
5365,Q,ITFG,1,Y15-64,13,2023-Q4,271.971
5366,Q,ITFG,1,Y15-64,13,2024-Q1,307.52
5367,Q,ITFG,1,Y15-64,13,2024-Q2,247.077
5368,Q,ITFG,1,Y15-64,13,2024-Q3,223.075
5369,Q,ITFG,1,Y15-64,13,2024-Q4,239.412
5370,Q,ITFG,1,Y15-64,7,2022-Q4,202.594
5371,Q,ITFG,1,Y15-64,7,2023-Q1,226.404
5372,Q,ITFG,1,Y15-64,7,2023-Q2,216.606
5373,Q,ITFG,1,Y15-64,7,2023-Q3,196.529
5374,Q,ITFG,1,Y15-64,7,2023-Q4,248.884
5375,Q,ITFG,1,Y15-64,7,2024-Q1,233.292
5376,Q,ITFG,1,Y15-64,7,2024-Q2,213.362
5377,Q,ITFG,1,Y15-64,7,2024-Q3,163.269
5378,Q,ITFG,1,Y15-64,7,2024-Q4,185.182
5379,Q,ITFG,1,Y15-64,99,2022-Q4,572.296
5380,Q,ITFG,1,Y15-64,99,2023-Q1,621.769
5381,Q,ITFG,1,Y15-64,99,2023-Q2,542.923
5382,Q,ITFG,1,Y15-64,99,2023-Q3,516.24
5383,Q,ITFG,1,Y15-64,99,2023-Q4,558.603
5384,Q,ITFG,1,Y15-64,99,2024-Q1,577.722
5385,Q,ITFG,1,Y15-64,99,2024-Q2,496.404
5386,Q,ITFG,1,Y15-64,99,2024-Q3,411.217
5387,Q,ITFG,1,Y15-64,99,2024-Q4,453.945
5388,Q,ITFG,1,Y15-74,11,2022-Q4,41.52
5389,Q,ITFG,1,Y15-74,11,2023-Q1,40.102
5390,Q,ITFG,1,Y15-74,11,2023-Q2,30.592
5391,Q,ITFG,1,Y15-74,11,2023-Q3,40.026
5392,Q,ITFG,1,Y15-74,11,2023-Q4,37.747
5393,Q,ITFG,1,Y15-74,11,2024-Q1,37.788
5394,Q,ITFG,1,Y15-74,11,2024-Q2,35.966
5395,Q,ITFG,1,Y15-74,11,2024-Q3,24.872
5396,Q,ITFG,1,Y15-74,11,2024-Q4,29.589
5397,Q,ITFG,1,Y15-74,13,2022-Q4,332.054
5398,Q,ITFG,1,Y15-74,13,2023-Q1,363.716
5399,Q,ITFG,1,Y15-74,13,2023-Q2,300.142
5400,Q,ITFG,1,Y15-74,13,2023-Q3,281.481
5401,Q,ITFG,1,Y15-74,13,2023-Q4,275.976
5402,Q,ITFG,1,Y15-74,13,2024-Q1,308.894
5403,Q,ITFG,1,Y15-74,13,2024-Q2,251.108
5404,Q,ITFG,1,Y15-74,13,2024-Q3,225.711
5405,Q,ITFG,1,Y15-74,13,2024-Q4,241.243
5406,Q,ITFG,1,Y15-74,7,2022-Q4,204.043
5407,Q,ITFG,1,Y15-74,7,2023-Q1,226.628
5408,Q,ITFG,1,Y15-74,7,2023-Q2,217.669
5409,Q,ITFG,1,Y15-74,7,2023-Q3,197.214
5410,Q,ITFG,1,Y15-74,7,2023-Q4,249.626
5411,Q,ITFG,1,Y15-74,7,2024-Q1,234.538
5412,Q,ITFG,1,Y15-74,7,2024-Q2,213.96
5413,Q,ITFG,1,Y15-74,7,2024-Q3,163.871
5414,Q,ITFG,1,Y15-74,7,2024-Q4,185.182
5415,Q,ITFG,1,Y15-74,99,2022-Q4,577.617
5416,Q,ITFG,1,Y15-74,99,2023-Q1,630.446
5417,Q,ITFG,1,Y15-74,99,2023-Q2,548.404
5418,Q,ITFG,1,Y15-74,99,2023-Q3,518.721
5419,Q,ITFG,1,Y15-74,99,2023-Q4,563.349
5420,Q,ITFG,1,Y15-74,99,2024-Q1,581.22
5421,Q,ITFG,1,Y15-74,99,2024-Q2,501.033
5422,Q,ITFG,1,Y15-74,99,2024-Q3,414.454
5423,Q,ITFG,1,Y15-74,99,2024-Q4,456.014
5424,Q,ITFG,1,Y25-34,99,2022-Q4,152.803
5425,Q,ITFG,1,Y25-34,99,2023-Q1,172.474
5426,Q,ITFG,1,Y25-34,99,2023-Q2,146.944
5427,Q,ITFG,1,Y25-34,99,2023-Q3,133.277
5428,Q,ITFG,1,Y25-34,99,2023-Q4,140.12
5429,Q,ITFG,1,Y25-34,99,2024-Q1,151.302
5430,Q,ITFG,1,Y25-34,99,2024-Q2,132.396
5431,Q,ITFG,1,Y25-34,99,2024-Q3,110.727
5432,Q,ITFG,1,Y25-34,99,2024-Q4,116.436
5433,Q,ITFG,1,Y35-44,99,2022-Q4,127.571
5434,Q,ITFG,1,Y35-44,99,2023-Q1,132.088
5435,Q,ITFG,1,Y35-44,99,2023-Q2,121.895
5436,Q,ITFG,1,Y35-44,99,2023-Q3,109.297
5437,Q,ITFG,1,Y35-44,99,2023-Q4,125.721
5438,Q,ITFG,1,Y35-44,99,2024-Q1,117.601
5439,Q,ITFG,1,Y35-44,99,2024-Q2,101.508
5440,Q,ITFG,1,Y35-44,99,2024-Q3,80.466
5441,Q,ITFG,1,Y35-44,99,2024-Q4,105.645
5442,Q,ITFG,1,Y35-49,11,2022-Q4,10.845
5443,Q,ITFG,1,Y35-49,11,2023-Q1,12.169
5444,Q,ITFG,1,Y35-49,11,2023-Q2,8.64
5445,Q,ITFG,1,Y35-49,11,2023-Q3,15.217
5446,Q,ITFG,1,Y35-49,11,2023-Q4,11.865
5447,Q,ITFG,1,Y35-49,11,2024-Q1,8.76
5448,Q,ITFG,1,Y35-49,11,2024-Q2,12.22
5449,Q,ITFG,1,Y35-49,11,2024-Q3,7.511
5450,Q,ITFG,1,Y35-49,11,2024-Q4,10.183
5451,Q,ITFG,1,Y35-49,13,2022-Q4,122.633
5452,Q,ITFG,1,Y35-49,13,2023-Q1,134.086
5453,Q,ITFG,1,Y35-49,13,2023-Q2,117.992
5454,Q,ITFG,1,Y35-49,13,2023-Q3,99.69
5455,Q,ITFG,1,Y35-49,13,2023-Q4,105.214
5456,Q,ITFG,1,Y35-49,13,2024-Q1,115.628
5457,Q,ITFG,1,Y35-49,13,2024-Q2,89.417
5458,Q,ITFG,1,Y35-49,13,2024-Q3,70.205
5459,Q,ITFG,1,Y35-49,13,2024-Q4,77.037
5460,Q,ITFG,1,Y35-49,7,2022-Q4,56.732
5461,Q,ITFG,1,Y35-49,7,2023-Q1,60.203
5462,Q,ITFG,1,Y35-49,7,2023-Q2,53.694
5463,Q,ITFG,1,Y35-49,7,2023-Q3,47.242
5464,Q,ITFG,1,Y35-49,7,2023-Q4,71.608
5465,Q,ITFG,1,Y35-49,7,2024-Q1,56.955
5466,Q,ITFG,1,Y35-49,7,2024-Q2,53.857
5467,Q,ITFG,1,Y35-49,7,2024-Q3,50.636
5468,Q,ITFG,1,Y35-49,7,2024-Q4,58.32
5469,Q,ITFG,1,Y35-49,99,2022-Q4,190.209
5470,Q,ITFG,1,Y35-49,99,2023-Q1,206.458
5471,Q,ITFG,1,Y35-49,99,2023-Q2,180.325
5472,Q,ITFG,1,Y35-49,99,2023-Q3,162.149
5473,Q,ITFG,1,Y35-49,99,2023-Q4,188.687
5474,Q,ITFG,1,Y35-49,99,2024-Q1,181.342
5475,Q,ITFG,1,Y35-49,99,2024-Q2,155.494
5476,Q,ITFG,1,Y35-49,99,2024-Q3,128.352
5477,Q,ITFG,1,Y35-49,99,2024-Q4,145.54
5478,Q,ITFG,1,Y45-54,99,2022-Q4,128.971
5479,Q,ITFG,1,Y45-54,99,2023-Q1,140.739
5480,Q,ITFG,1,Y45-54,99,2023-Q2,112.234
5481,Q,ITFG,1,Y45-54,99,2023-Q3,105.111
5482,Q,ITFG,1,Y45-54,99,2023-Q4,123.318
5483,Q,ITFG,1,Y45-54,99,2024-Q1,118.681
5484,Q,ITFG,1,Y45-54,99,2024-Q2,105.323
5485,Q,ITFG,1,Y45-54,99,2024-Q3,91.478
5486,Q,ITFG,1,Y45-54,99,2024-Q4,90.042
5487,Q,ITFG,1,Y50-64,11,2022-Q4,2.47
5488,Q,ITFG,1,Y50-64,11,2023-Q1,1.565
5489,Q,ITFG,1,Y50-64,11,2023-Q2,5.641
5490,Q,ITFG,1,Y50-64,11,2023-Q3,1.706
5491,Q,ITFG,1,Y50-64,11,2023-Q4,3.267
5492,Q,ITFG,1,Y50-64,11,2024-Q1,3.39
5493,Q,ITFG,1,Y50-64,11,2024-Q2,3.766
5494,Q,ITFG,1,Y50-64,11,2024-Q3,1.35
5495,Q,ITFG,1,Y50-64,11,2024-Q4,2.094
5496,Q,ITFG,1,Y50-64,13,2022-Q4,101.478
5497,Q,ITFG,1,Y50-64,13,2023-Q1,111.812
5498,Q,ITFG,1,Y50-64,13,2023-Q2,91.491
5499,Q,ITFG,1,Y50-64,13,2023-Q3,95.661
5500,Q,ITFG,1,Y50-64,13,2023-Q4,91.74
5501,Q,ITFG,1,Y50-64,13,2024-Q1,101.733
5502,Q,ITFG,1,Y50-64,13,2024-Q2,85.999
5503,Q,ITFG,1,Y50-64,13,2024-Q3,72.943
5504,Q,ITFG,1,Y50-64,13,2024-Q4,80.673
5505,Q,ITFG,1,Y50-64,7,2022-Q4,29.374
5506,Q,ITFG,1,Y50-64,7,2023-Q1,29.971
5507,Q,ITFG,1,Y50-64,7,2023-Q2,30.829
5508,Q,ITFG,1,Y50-64,7,2023-Q3,27.621
5509,Q,ITFG,1,Y50-64,7,2023-Q4,38.625
5510,Q,ITFG,1,Y50-64,7,2024-Q1,33.759
5511,Q,ITFG,1,Y50-64,7,2024-Q2,38.069
5512,Q,ITFG,1,Y50-64,7,2024-Q3,18.008
5513,Q,ITFG,1,Y50-64,7,2024-Q4,21.945
5514,Q,ITFG,1,Y50-64,99,2022-Q4,133.322
5515,Q,ITFG,1,Y50-64,99,2023-Q1,143.348
5516,Q,ITFG,1,Y50-64,99,2023-Q2,127.961
5517,Q,ITFG,1,Y50-64,99,2023-Q3,124.988
5518,Q,ITFG,1,Y50-64,99,2023-Q4,133.632
5519,Q,ITFG,1,Y50-64,99,2024-Q1,138.881
5520,Q,ITFG,1,Y50-64,99,2024-Q2,127.834
