REF_AREA,MARRIAGE_RITE,TIME_PERIOD,OBS_VALUE,NOTE_REF_AREA
ITE44,CIVIL,2021,56.9,FILTER__ITE4
ITE44,CIVIL,2022,57.3,FILTER__ITE4
ITE44,CIVIL,2023,56.8,FILTER__ITE4
ITE44,REL,2014,60.6,FILTER__ITE4
ITE44,REL,2015,59.1,FILTER__ITE4
ITE44,REL,2016,56.4,FILTER__ITE4
ITE44,REL,2017,52.3,FILTER__ITE4
ITE44,REL,2018,50.2,FILTER__ITE4
ITE44,REL,2019,48.0,FILTER__ITE4
ITE44,REL,2020,22.2,FILTER__ITE4
ITE44,REL,2021,43.1,FILTER__ITE4
ITE44,REL,2022,42.7,FILTER__ITE4
ITE44,REL,2023,43.3,FILTER__ITE4
ITE45,ALL,2014,100.0,FILTER__ITE4
ITE45,ALL,2015,100.0,FILTER__ITE4
ITE45,ALL,2016,100.0,FILTER__ITE4
ITE45,ALL,2017,100.0,FILTER__ITE4
ITE45,ALL,2018,100.0,FILTER__ITE4
ITE45,ALL,2019,100.0,FILTER__ITE4
ITE45,ALL,2020,100.0,FILTER__ITE4
ITE45,ALL,2021,100.0,FILTER__ITE4
ITE45,ALL,2022,100.0,FILTER__ITE4
ITE45,ALL,2023,100.0,FILTER__ITE4
ITE45,CIVIL,2014,29.8,FILTER__ITE4
ITE45,CIVIL,2015,32.7,FILTER__ITE4
ITE45,CIVIL,2016,37.1,FILTER__ITE4
ITE45,CIVIL,2017,40.2,FILTER__ITE4
ITE45,CIVIL,2018,38.8,FILTER__ITE4
ITE45,CIVIL,2019,43.2,FILTER__ITE4
ITE45,CIVIL,2020,71.2,FILTER__ITE4
ITE45,CIVIL,2021,48.9,FILTER__ITE4
ITE45,CIVIL,2022,49.2,FILTER__ITE4
ITE45,CIVIL,2023,50.7,FILTER__ITE4
ITE45,REL,2014,70.2,FILTER__ITE4
ITE45,REL,2015,67.3,FILTER__ITE4
ITE45,REL,2016,62.9,FILTER__ITE4
ITE45,REL,2017,59.8,FILTER__ITE4
ITE45,REL,2018,61.2,FILTER__ITE4
ITE45,REL,2019,56.8,FILTER__ITE4
ITE45,REL,2020,28.8,FILTER__ITE4
ITE45,REL,2021,51.1,FILTER__ITE4
ITE45,REL,2022,50.8,FILTER__ITE4
ITE45,REL,2023,49.3,FILTER__ITE4
ITF,ALL,2014,100.0,GENERAL
ITF,ALL,2015,100.0,GENERAL
ITF,ALL,2016,100.0,GENERAL
ITF,ALL,2017,100.0,GENERAL
ITF,ALL,2018,100.0,GENERAL
ITF,ALL,2019,100.0,GENERAL
ITF,ALL,2020,100.0,GENERAL
ITF,ALL,2021,100.0,GENERAL
ITF,ALL,2022,100.0,GENERAL
ITF,ALL,2023,100.0,GENERAL
ITF,CIVIL,2014,25.0,GENERAL
ITF,CIVIL,2015,26.3,GENERAL
ITF,CIVIL,2016,28.6,GENERAL
ITF,CIVIL,2017,30.2,GENERAL
ITF,CIVIL,2018,30.4,GENERAL
ITF,CIVIL,2019,32.2,GENERAL
ITF,CIVIL,2020,59.7,GENERAL
ITF,CIVIL,2021,34.4,GENERAL
ITF,CIVIL,2022,34.7,GENERAL
ITF,CIVIL,2023,36.6,GENERAL
ITF,REL,2014,75.0,GENERAL
ITF,REL,2015,73.7,GENERAL
ITF,REL,2016,71.4,GENERAL
ITF,REL,2017,69.8,GENERAL
ITF,REL,2018,69.6,GENERAL
ITF,REL,2019,67.8,GENERAL
ITF,REL,2020,40.3,GENERAL
ITF,REL,2021,65.6,GENERAL
ITF,REL,2022,65.3,GENERAL
ITF,REL,2023,63.4,GENERAL
ITF1,ALL,2014,100.0,FILTER__ITF1
ITF1,ALL,2015,100.0,FILTER__ITF1
ITF1,ALL,2016,100.0,FILTER__ITF1
ITF1,ALL,2017,100.0,FILTER__ITF1
ITF1,ALL,2018,100.0,FILTER__ITF1
ITF1,ALL,2019,100.0,FILTER__ITF1
ITF1,ALL,2020,100.0,FILTER__ITF1
ITF1,ALL,2021,100.0,FILTER__ITF1
ITF1,ALL,2022,100.0,FILTER__ITF1
ITF1,ALL,2023,100.0,FILTER__ITF1
ITF1,CIVIL,2014,34.0,FILTER__ITF1
ITF1,CIVIL,2015,36.3,FILTER__ITF1
ITF1,CIVIL,2016,41.1,FILTER__ITF1
ITF1,CIVIL,2017,43.0,FILTER__ITF1
ITF1,CIVIL,2018,43.4,FILTER__ITF1
ITF1,CIVIL,2019,47.3,FILTER__ITF1
ITF1,CIVIL,2020,75.5,FILTER__ITF1
ITF1,CIVIL,2021,51.3,FILTER__ITF1
ITF1,CIVIL,2022,51.4,FILTER__ITF1
ITF1,CIVIL,2023,54.3,FILTER__ITF1
ITF1,REL,2014,66.0,FILTER__ITF1
ITF1,REL,2015,63.7,FILTER__ITF1
ITF1,REL,2016,58.9,FILTER__ITF1
ITF1,REL,2017,57.0,FILTER__ITF1
ITF1,REL,2018,56.6,FILTER__ITF1
ITF1,REL,2019,52.7,FILTER__ITF1
ITF1,REL,2020,24.5,FILTER__ITF1
ITF1,REL,2021,48.7,FILTER__ITF1
ITF1,REL,2022,48.6,FILTER__ITF1
ITF1,REL,2023,45.7,FILTER__ITF1
ITF11,ALL,2014,100.0,FILTER__ITF1
ITF11,ALL,2015,100.0,FILTER__ITF1
ITF11,ALL,2016,100.0,FILTER__ITF1
ITF11,ALL,2017,100.0,FILTER__ITF1
ITF11,ALL,2018,100.0,FILTER__ITF1
ITF11,ALL,2019,100.0,FILTER__ITF1
ITF11,ALL,2020,100.0,FILTER__ITF1
ITF11,ALL,2021,100.0,FILTER__ITF1
ITF11,ALL,2022,100.0,FILTER__ITF1
ITF11,ALL,2023,100.0,FILTER__ITF1
ITF11,CIVIL,2014,34.6,FILTER__ITF1
ITF11,CIVIL,2015,34.8,FILTER__ITF1
ITF11,CIVIL,2016,43.0,FILTER__ITF1
ITF11,CIVIL,2017,44.4,FILTER__ITF1
ITF11,CIVIL,2018,41.5,FILTER__ITF1
ITF11,CIVIL,2019,47.6,FILTER__ITF1
ITF11,CIVIL,2020,80.7,FILTER__ITF1
ITF11,CIVIL,2021,51.6,FILTER__ITF1
ITF11,CIVIL,2022,50.6,FILTER__ITF1
ITF11,CIVIL,2023,53.7,FILTER__ITF1
ITF11,REL,2014,65.4,FILTER__ITF1
ITF11,REL,2015,65.2,FILTER__ITF1
ITF11,REL,2016,57.0,FILTER__ITF1
ITF11,REL,2017,55.6,FILTER__ITF1
ITF11,REL,2018,58.5,FILTER__ITF1
ITF11,REL,2019,52.4,FILTER__ITF1
ITF11,REL,2020,19.3,FILTER__ITF1
ITF11,REL,2021,48.4,FILTER__ITF1
ITF11,REL,2022,49.4,FILTER__ITF1
ITF11,REL,2023,46.3,FILTER__ITF1
ITF12,ALL,2014,100.0,FILTER__ITF1
ITF12,ALL,2015,100.0,FILTER__ITF1
ITF12,ALL,2016,100.0,FILTER__ITF1
ITF12,ALL,2017,100.0,FILTER__ITF1
ITF12,ALL,2018,100.0,FILTER__ITF1
ITF12,ALL,2019,100.0,FILTER__ITF1
ITF12,ALL,2020,100.0,FILTER__ITF1
ITF12,ALL,2021,100.0,FILTER__ITF1
ITF12,ALL,2022,100.0,FILTER__ITF1
ITF12,ALL,2023,100.0,FILTER__ITF1
ITF12,CIVIL,2014,31.5,FILTER__ITF1
ITF12,CIVIL,2015,33.8,FILTER__ITF1
ITF12,CIVIL,2016,36.6,FILTER__ITF1
ITF12,CIVIL,2017,40.6,FILTER__ITF1
ITF12,CIVIL,2018,42.0,FILTER__ITF1
ITF12,CIVIL,2019,47.8,FILTER__ITF1
ITF12,CIVIL,2020,74.4,FILTER__ITF1
ITF12,CIVIL,2021,49.6,FILTER__ITF1
ITF12,CIVIL,2022,51.0,FILTER__ITF1
ITF12,CIVIL,2023,53.5,FILTER__ITF1
ITF12,REL,2014,68.5,FILTER__ITF1
ITF12,REL,2015,66.2,FILTER__ITF1
ITF12,REL,2016,63.4,FILTER__ITF1
ITF12,REL,2017,59.4,FILTER__ITF1
ITF12,REL,2018,58.0,FILTER__ITF1
ITF12,REL,2019,52.2,FILTER__ITF1
ITF12,REL,2020,25.6,FILTER__ITF1
ITF12,REL,2021,50.4,FILTER__ITF1
ITF12,REL,2022,49.0,FILTER__ITF1
ITF12,REL,2023,46.5,FILTER__ITF1
ITF13,ALL,2014,100.0,FILTER__ITF1
ITF13,ALL,2015,100.0,FILTER__ITF1
ITF13,ALL,2016,100.0,FILTER__ITF1
ITF13,ALL,2017,100.0,FILTER__ITF1
ITF13,ALL,2018,100.0,FILTER__ITF1
ITF13,ALL,2019,100.0,FILTER__ITF1
ITF13,ALL,2020,100.0,FILTER__ITF1
ITF13,ALL,2021,100.0,FILTER__ITF1
ITF13,ALL,2022,100.0,FILTER__ITF1
ITF13,ALL,2023,100.0,FILTER__ITF1
ITF13,CIVIL,2014,38.0,FILTER__ITF1
ITF13,CIVIL,2015,41.9,FILTER__ITF1
ITF13,CIVIL,2016,48.3,FILTER__ITF1
ITF13,CIVIL,2017,44.2,FILTER__ITF1
ITF13,CIVIL,2018,50.4,FILTER__ITF1
ITF13,CIVIL,2019,52.6,FILTER__ITF1
ITF13,CIVIL,2020,72.8,FILTER__ITF1
ITF13,CIVIL,2021,51.4,FILTER__ITF1
ITF13,CIVIL,2022,52.8,FILTER__ITF1
ITF13,CIVIL,2023,57.8,FILTER__ITF1
ITF13,REL,2014,62.0,FILTER__ITF1
ITF13,REL,2015,58.1,FILTER__ITF1
ITF13,REL,2016,51.7,FILTER__ITF1
ITF13,REL,2017,55.8,FILTER__ITF1
ITF13,REL,2018,49.6,FILTER__ITF1
ITF13,REL,2019,47.4,FILTER__ITF1
ITF13,REL,2020,27.2,FILTER__ITF1
ITF13,REL,2021,48.6,FILTER__ITF1
ITF13,REL,2022,47.2,FILTER__ITF1
ITF13,REL,2023,42.2,FILTER__ITF1
ITF14,ALL,2014,100.0,FILTER__ITF1
ITF14,ALL,2015,100.0,FILTER__ITF1
ITF14,ALL,2016,100.0,FILTER__ITF1
ITF14,ALL,2017,100.0,FILTER__ITF1
ITF14,ALL,2018,100.0,FILTER__ITF1
ITF14,ALL,2019,100.0,FILTER__ITF1
ITF14,ALL,2020,100.0,FILTER__ITF1
ITF14,ALL,2021,100.0,FILTER__ITF1
ITF14,ALL,2022,100.0,FILTER__ITF1
ITF14,ALL,2023,100.0,FILTER__ITF1
ITF14,CIVIL,2014,32.4,FILTER__ITF1
ITF14,CIVIL,2015,34.5,FILTER__ITF1
ITF14,CIVIL,2016,37.4,FILTER__ITF1
ITF14,CIVIL,2017,42.6,FILTER__ITF1
ITF14,CIVIL,2018,40.6,FILTER__ITF1
ITF14,CIVIL,2019,42.4,FILTER__ITF1
ITF14,CIVIL,2020,74.7,FILTER__ITF1
ITF14,CIVIL,2021,52.3,FILTER__ITF1
ITF14,CIVIL,2022,51.2,FILTER__ITF1
ITF14,CIVIL,2023,52.5,FILTER__ITF1
ITF14,REL,2014,67.6,FILTER__ITF1
ITF14,REL,2015,65.5,FILTER__ITF1
ITF14,REL,2016,62.6,FILTER__ITF1
ITF14,REL,2017,57.4,FILTER__ITF1
ITF14,REL,2018,59.4,FILTER__ITF1
ITF14,REL,2019,57.6,FILTER__ITF1
ITF14,REL,2020,25.3,FILTER__ITF1
ITF14,REL,2021,47.7,FILTER__ITF1
ITF14,REL,2022,48.8,FILTER__ITF1
ITF14,REL,2023,47.5,FILTER__ITF1
ITF2,ALL,2014,100.0,FILTER__ITF2
ITF2,ALL,2015,100.0,FILTER__ITF2
ITF2,ALL,2016,100.0,FILTER__ITF2
ITF2,ALL,2017,100.0,FILTER__ITF2
ITF2,ALL,2018,100.0,FILTER__ITF2
ITF2,ALL,2019,100.0,FILTER__ITF2
ITF2,ALL,2020,100.0,FILTER__ITF2
ITF2,ALL,2021,100.0,FILTER__ITF2
ITF2,ALL,2022,100.0,FILTER__ITF2
ITF2,ALL,2023,100.0,FILTER__ITF2
ITF2,CIVIL,2014,25.9,FILTER__ITF2
ITF2,CIVIL,2015,28.9,FILTER__ITF2
ITF2,CIVIL,2016,31.4,FILTER__ITF2
ITF2,CIVIL,2017,31.1,FILTER__ITF2
ITF2,CIVIL,2018,29.4,FILTER__ITF2
ITF2,CIVIL,2019,32.6,FILTER__ITF2
ITF2,CIVIL,2020,71.8,FILTER__ITF2
ITF2,CIVIL,2021,40.7,FILTER__ITF2
ITF2,CIVIL,2022,39.1,FILTER__ITF2
ITF2,CIVIL,2023,39.2,FILTER__ITF2
ITF2,REL,2014,74.1,FILTER__ITF2
ITF2,REL,2015,71.1,FILTER__ITF2
ITF2,REL,2016,68.6,FILTER__ITF2
ITF2,REL,2017,68.9,FILTER__ITF2
ITF2,REL,2018,70.6,FILTER__ITF2
ITF2,REL,2019,67.4,FILTER__ITF2
ITF2,REL,2020,28.2,FILTER__ITF2
ITF2,REL,2021,59.3,FILTER__ITF2
ITF2,REL,2022,60.9,FILTER__ITF2
ITF2,REL,2023,60.8,FILTER__ITF2
ITF21,ALL,2014,100.0,FILTER__ITF2
ITF21,ALL,2015,100.0,FILTER__ITF2
ITF21,ALL,2016,100.0,FILTER__ITF2
ITF21,ALL,2017,100.0,FILTER__ITF2
ITF21,ALL,2018,100.0,FILTER__ITF2
ITF21,ALL,2019,100.0,FILTER__ITF2
ITF21,ALL,2020,100.0,FILTER__ITF2
ITF21,ALL,2021,100.0,FILTER__ITF2
ITF21,ALL,2022,100.0,FILTER__ITF2
ITF21,ALL,2023,100.0,FILTER__ITF2
ITF21,CIVIL,2014,25.2,FILTER__ITF2
ITF21,CIVIL,2015,23.9,FILTER__ITF2
ITF21,CIVIL,2016,29.4,FILTER__ITF2
ITF21,CIVIL,2017,31.2,FILTER__ITF2
ITF21,CIVIL,2018,26.0,FILTER__ITF2
ITF21,CIVIL,2019,30.6,FILTER__ITF2
ITF21,CIVIL,2020,74.5,FILTER__ITF2
ITF21,CIVIL,2021,32.4,FILTER__ITF2
ITF21,CIVIL,2022,34.9,FILTER__ITF2
ITF21,CIVIL,2023,32.4,FILTER__ITF2
ITF21,REL,2014,74.8,FILTER__ITF2
ITF21,REL,2015,76.1,FILTER__ITF2
ITF21,REL,2016,70.6,FILTER__ITF2
ITF21,REL,2017,68.8,FILTER__ITF2
ITF21,REL,2018,74.0,FILTER__ITF2
ITF21,REL,2019,69.4,FILTER__ITF2
ITF21,REL,2020,25.5,FILTER__ITF2
ITF21,REL,2021,67.6,FILTER__ITF2
ITF21,REL,2022,65.1,FILTER__ITF2
ITF21,REL,2023,67.6,FILTER__ITF2
ITF22,ALL,2014,100.0,FILTER__ITF2
ITF22,ALL,2015,100.0,FILTER__ITF2
ITF22,ALL,2016,100.0,FILTER__ITF2
ITF22,ALL,2017,100.0,FILTER__ITF2
ITF22,ALL,2018,100.0,FILTER__ITF2
ITF22,ALL,2019,100.0,FILTER__ITF2
ITF22,ALL,2020,100.0,FILTER__ITF2
ITF22,ALL,2021,100.0,FILTER__ITF2
ITF22,ALL,2022,100.0,FILTER__ITF2
ITF22,ALL,2023,100.0,FILTER__ITF2
ITF22,CIVIL,2014,26.2,FILTER__ITF2
ITF22,CIVIL,2015,31.0,FILTER__ITF2
ITF22,CIVIL,2016,32.2,FILTER__ITF2
ITF22,CIVIL,2017,31.0,FILTER__ITF2
ITF22,CIVIL,2018,30.7,FILTER__ITF2
ITF22,CIVIL,2019,33.6,FILTER__ITF2
ITF22,CIVIL,2020,70.8,FILTER__ITF2
ITF22,CIVIL,2021,43.9,FILTER__ITF2
ITF22,CIVIL,2022,41.0,FILTER__ITF2
ITF22,CIVIL,2023,42.1,FILTER__ITF2
ITF22,REL,2014,73.8,FILTER__ITF2
ITF22,REL,2015,69.0,FILTER__ITF2
ITF22,REL,2016,67.8,FILTER__ITF2
ITF22,REL,2017,69.0,FILTER__ITF2
ITF22,REL,2018,69.3,FILTER__ITF2
ITF22,REL,2019,66.4,FILTER__ITF2
ITF22,REL,2020,29.2,FILTER__ITF2
ITF22,REL,2021,56.1,FILTER__ITF2
ITF22,REL,2022,59.0,FILTER__ITF2
ITF22,REL,2023,57.9,FILTER__ITF2
ITF3,ALL,2014,100.0,FILTER__ITF3
ITF3,ALL,2015,100.0,FILTER__ITF3
ITF3,ALL,2016,100.0,FILTER__ITF3
ITF3,ALL,2017,100.0,FILTER__ITF3
ITF3,ALL,2018,100.0,FILTER__ITF3
ITF3,ALL,2019,100.0,FILTER__ITF3
ITF3,ALL,2020,100.0,FILTER__ITF3
ITF3,ALL,2021,100.0,FILTER__ITF3
ITF3,ALL,2022,100.0,FILTER__ITF3
ITF3,ALL,2023,100.0,FILTER__ITF3
ITF3,CIVIL,2014,26.4,FILTER__ITF3
ITF3,CIVIL,2015,27.7,FILTER__ITF3
ITF3,CIVIL,2016,29.0,FILTER__ITF3
ITF3,CIVIL,2017,31.4,FILTER__ITF3
ITF3,CIVIL,2018,31.2,FILTER__ITF3
ITF3,CIVIL,2019,32.1,FILTER__ITF3
ITF3,CIVIL,2020,59.6,FILTER__ITF3
ITF3,CIVIL,2021,34.8,FILTER__ITF3
ITF3,CIVIL,2022,33.8,FILTER__ITF3
ITF3,CIVIL,2023,35.3,FILTER__ITF3
ITF3,REL,2014,73.6,FILTER__ITF3
ITF3,REL,2015,72.3,FILTER__ITF3
ITF3,REL,2016,71.0,FILTER__ITF3
ITF3,REL,2017,68.6,FILTER__ITF3
ITF3,REL,2018,68.8,FILTER__ITF3
ITF3,REL,2019,67.9,FILTER__ITF3
ITF3,REL,2020,40.4,FILTER__ITF3
ITF3,REL,2021,65.2,FILTER__ITF3
ITF3,REL,2022,66.2,FILTER__ITF3
ITF3,REL,2023,64.7,FILTER__ITF3
ITF31,ALL,2014,100.0,FILTER__ITF3
ITF31,ALL,2015,100.0,FILTER__ITF3
ITF31,ALL,2016,100.0,FILTER__ITF3
ITF31,ALL,2017,100.0,FILTER__ITF3
ITF31,ALL,2018,100.0,FILTER__ITF3
ITF31,ALL,2019,100.0,FILTER__ITF3
ITF31,ALL,2020,100.0,FILTER__ITF3
ITF31,ALL,2021,100.0,FILTER__ITF3
ITF31,ALL,2022,100.0,FILTER__ITF3
ITF31,ALL,2023,100.0,FILTER__ITF3
ITF31,CIVIL,2014,22.5,FILTER__ITF3
ITF31,CIVIL,2015,23.7,FILTER__ITF3
ITF31,CIVIL,2016,26.2,FILTER__ITF3
ITF31,CIVIL,2017,27.1,FILTER__ITF3
ITF31,CIVIL,2018,26.5,FILTER__ITF3
ITF31,CIVIL,2019,29.4,FILTER__ITF3
ITF31,CIVIL,2020,56.3,FILTER__ITF3
ITF31,CIVIL,2021,34.5,FILTER__ITF3
ITF31,CIVIL,2022,31.2,FILTER__ITF3
ITF31,CIVIL,2023,32.6,FILTER__ITF3
ITF31,REL,2014,77.5,FILTER__ITF3
ITF31,REL,2015,76.3,FILTER__ITF3
ITF31,REL,2016,73.8,FILTER__ITF3
ITF31,REL,2017,72.9,FILTER__ITF3
ITF31,REL,2018,73.5,FILTER__ITF3
ITF31,REL,2019,70.6,FILTER__ITF3
ITF31,REL,2020,43.7,FILTER__ITF3
ITF31,REL,2021,65.5,FILTER__ITF3
ITF31,REL,2022,68.8,FILTER__ITF3
ITF31,REL,2023,67.4,FILTER__ITF3
ITF32,ALL,2014,100.0,FILTER__ITF3
ITF32,ALL,2015,100.0,FILTER__ITF3
ITF32,ALL,2016,100.0,FILTER__ITF3
ITF32,ALL,2017,100.0,FILTER__ITF3
ITF32,ALL,2018,100.0,FILTER__ITF3
ITF32,ALL,2019,100.0,FILTER__ITF3
ITF32,ALL,2020,100.0,FILTER__ITF3
ITF32,ALL,2021,100.0,FILTER__ITF3
ITF32,ALL,2022,100.0,FILTER__ITF3
ITF32,ALL,2023,100.0,FILTER__ITF3
ITF32,CIVIL,2014,21.1,FILTER__ITF3
ITF32,CIVIL,2015,21.7,FILTER__ITF3
ITF32,CIVIL,2016,19.7,FILTER__ITF3
ITF32,CIVIL,2017,22.9,FILTER__ITF3
ITF32,CIVIL,2018,25.3,FILTER__ITF3
ITF32,CIVIL,2019,26.8,FILTER__ITF3
ITF32,CIVIL,2020,57.8,FILTER__ITF3
ITF32,CIVIL,2021,34.9,FILTER__ITF3
ITF32,CIVIL,2022,28.2,FILTER__ITF3
ITF32,CIVIL,2023,28.1,FILTER__ITF3
ITF32,REL,2014,78.9,FILTER__ITF3
ITF32,REL,2015,78.3,FILTER__ITF3
ITF32,REL,2016,80.3,FILTER__ITF3
ITF32,REL,2017,77.1,FILTER__ITF3
ITF32,REL,2018,74.7,FILTER__ITF3
ITF32,REL,2019,73.2,FILTER__ITF3
ITF32,REL,2020,42.2,FILTER__ITF3
ITF32,REL,2021,65.1,FILTER__ITF3
ITF32,REL,2022,71.8,FILTER__ITF3
ITF32,REL,2023,71.9,FILTER__ITF3
ITF33,ALL,2014,100.0,FILTER__ITF3
ITF33,ALL,2015,100.0,FILTER__ITF3
ITF33,ALL,2016,100.0,FILTER__ITF3
ITF33,ALL,2017,100.0,FILTER__ITF3
ITF33,ALL,2018,100.0,FILTER__ITF3
ITF33,ALL,2019,100.0,FILTER__ITF3
ITF33,ALL,2020,100.0,FILTER__ITF3
ITF33,ALL,2021,100.0,FILTER__ITF3
ITF33,ALL,2022,100.0,FILTER__ITF3
ITF33,ALL,2023,100.0,FILTER__ITF3
ITF33,CIVIL,2014,29.7,FILTER__ITF3
ITF33,CIVIL,2015,30.5,FILTER__ITF3
ITF33,CIVIL,2016,31.9,FILTER__ITF3
ITF33,CIVIL,2017,35.1,FILTER__ITF3
ITF33,CIVIL,2018,34.8,FILTER__ITF3
ITF33,CIVIL,2019,34.3,FILTER__ITF3
ITF33,CIVIL,2020,62.4,FILTER__ITF3
ITF33,CIVIL,2021,36.3,FILTER__ITF3
ITF33,CIVIL,2022,35.8,FILTER__ITF3
ITF33,CIVIL,2023,37.7,FILTER__ITF3
ITF33,REL,2014,70.3,FILTER__ITF3
ITF33,REL,2015,69.5,FILTER__ITF3
ITF33,REL,2016,68.1,FILTER__ITF3
ITF33,REL,2017,64.9,FILTER__ITF3
ITF33,REL,2018,65.2,FILTER__ITF3
ITF33,REL,2019,65.7,FILTER__ITF3
ITF33,REL,2020,37.6,FILTER__ITF3
ITF33,REL,2021,63.7,FILTER__ITF3
ITF33,REL,2022,64.2,FILTER__ITF3
ITF33,REL,2023,62.3,FILTER__ITF3
ITF34,ALL,2014,100.0,FILTER__ITF3
ITF34,ALL,2015,100.0,FILTER__ITF3
ITF34,ALL,2016,100.0,FILTER__ITF3
ITF34,ALL,2017,100.0,FILTER__ITF3
ITF34,ALL,2018,100.0,FILTER__ITF3
ITF34,ALL,2019,100.0,FILTER__ITF3
ITF34,ALL,2020,100.0,FILTER__ITF3
ITF34,ALL,2021,100.0,FILTER__ITF3
ITF34,ALL,2022,100.0,FILTER__ITF3
ITF34,ALL,2023,100.0,FILTER__ITF3
ITF34,CIVIL,2014,17.0,FILTER__ITF3
ITF34,CIVIL,2015,19.9,FILTER__ITF3
ITF34,CIVIL,2016,21.1,FILTER__ITF3
ITF34,CIVIL,2017,22.4,FILTER__ITF3
ITF34,CIVIL,2018,24.4,FILTER__ITF3
ITF34,CIVIL,2019,24.1,FILTER__ITF3
ITF34,CIVIL,2020,59.1,FILTER__ITF3
ITF34,CIVIL,2021,31.3,FILTER__ITF3
ITF34,CIVIL,2022,26.3,FILTER__ITF3
ITF34,CIVIL,2023,29.5,FILTER__ITF3
ITF34,REL,2014,83.0,FILTER__ITF3
ITF34,REL,2015,80.1,FILTER__ITF3
ITF34,REL,2016,78.9,FILTER__ITF3
ITF34,REL,2017,77.6,FILTER__ITF3
ITF34,REL,2018,75.6,FILTER__ITF3
ITF34,REL,2019,75.9,FILTER__ITF3
ITF34,REL,2020,40.9,FILTER__ITF3
ITF34,REL,2021,68.7,FILTER__ITF3
ITF34,REL,2022,73.7,FILTER__ITF3
ITF34,REL,2023,70.5,FILTER__ITF3
ITF35,ALL,2014,100.0,FILTER__ITF3
ITF35,ALL,2015,100.0,FILTER__ITF3
ITF35,ALL,2016,100.0,FILTER__ITF3
ITF35,ALL,2017,100.0,FILTER__ITF3
ITF35,ALL,2018,100.0,FILTER__ITF3
ITF35,ALL,2019,100.0,FILTER__ITF3
ITF35,ALL,2020,100.0,FILTER__ITF3
ITF35,ALL,2021,100.0,FILTER__ITF3
ITF35,ALL,2022,100.0,FILTER__ITF3
ITF35,ALL,2023,100.0,FILTER__ITF3
ITF35,CIVIL,2014,25.2,FILTER__ITF3
ITF35,CIVIL,2015,27.5,FILTER__ITF3
ITF35,CIVIL,2016,28.7,FILTER__ITF3
ITF35,CIVIL,2017,29.9,FILTER__ITF3
ITF35,CIVIL,2018,29.3,FILTER__ITF3
ITF35,CIVIL,2019,31.9,FILTER__ITF3
ITF35,CIVIL,2020,54.5,FILTER__ITF3
ITF35,CIVIL,2021,31.7,FILTER__ITF3
ITF35,CIVIL,2022,34.4,FILTER__ITF3
ITF35,CIVIL,2023,35.0,FILTER__ITF3
ITF35,REL,2014,74.8,FILTER__ITF3
ITF35,REL,2015,72.5,FILTER__ITF3
ITF35,REL,2016,71.3,FILTER__ITF3
ITF35,REL,2017,70.1,FILTER__ITF3
ITF35,REL,2018,70.7,FILTER__ITF3
ITF35,REL,2019,68.1,FILTER__ITF3
ITF35,REL,2020,45.5,FILTER__ITF3
ITF35,REL,2021,68.3,FILTER__ITF3
ITF35,REL,2022,65.6,FILTER__ITF3
ITF35,REL,2023,65.0,FILTER__ITF3
ITF4,ALL,2014,100.0,FILTER__ITF4
ITF4,ALL,2015,100.0,FILTER__ITF4
ITF4,ALL,2016,100.0,FILTER__ITF4
ITF4,ALL,2017,100.0,FILTER__ITF4
ITF4,ALL,2018,100.0,FILTER__ITF4
ITF4,ALL,2019,100.0,FILTER__ITF4
ITF4,ALL,2020,100.0,FILTER__ITF4
ITF4,ALL,2021,100.0,FILTER__ITF4
ITF4,ALL,2022,100.0,FILTER__ITF4
ITF4,ALL,2023,100.0,FILTER__ITF4
ITF4,CIVIL,2014,25.6,FILTER__ITF4
ITF4,CIVIL,2015,26.6,FILTER__ITF4
ITF4,CIVIL,2016,28.9,FILTER__ITF4
ITF4,CIVIL,2017,30.5,FILTER__ITF4
ITF4,CIVIL,2018,31.3,FILTER__ITF4
ITF4,CIVIL,2019,33.9,FILTER__ITF4
ITF4,CIVIL,2020,61.4,FILTER__ITF4
ITF4,CIVIL,2021,36.6,FILTER__ITF4
ITF4,CIVIL,2022,37.4,FILTER__ITF4
ITF4,CIVIL,2023,39.1,FILTER__ITF4
ITF4,REL,2014,74.4,FILTER__ITF4
ITF4,REL,2015,73.4,FILTER__ITF4
ITF4,REL,2016,71.1,FILTER__ITF4
ITF4,REL,2017,69.5,FILTER__ITF4
ITF4,REL,2018,68.7,FILTER__ITF4
ITF4,REL,2019,66.1,FILTER__ITF4
ITF4,REL,2020,38.6,FILTER__ITF4
ITF4,REL,2021,63.4,FILTER__ITF4
ITF4,REL,2022,62.6,FILTER__ITF4
ITF4,REL,2023,60.9,FILTER__ITF4
ITF41,ALL,2014,100.0,FILTER__ITF4
ITF41,ALL,2015,100.0,FILTER__ITF4
ITF41,ALL,2016,100.0,FILTER__ITF4
ITF41,ALL,2017,100.0,FILTER__ITF4
ITF41,ALL,2018,100.0,FILTER__ITF4
ITF41,ALL,2019,100.0,FILTER__ITF4
ITF41,ALL,2020,100.0,FILTER__ITF4
ITF41,ALL,2021,100.0,FILTER__ITF4
ITF41,ALL,2022,100.0,FILTER__ITF4
ITF41,ALL,2023,100.0,FILTER__ITF4
ITF41,CIVIL,2014,21.4,FILTER__ITF4
ITF41,CIVIL,2015,20.7,FILTER__ITF4
