,REF_AREA,SEX,CITIZENSHIP,COUNTRY_BIRTH,TIME_PERIOD,OBS_VALUE
21160,ITD58,1,TOTAL,X1045,2019,8
21161,ITD58,1,TOTAL,X1045,2020,5
21162,ITD58,1,TOTAL,X1045,2021,9
21163,ITD58,1,TOTAL,X1045,2022,6
21164,ITD58,1,TOTAL,X1045,2023,12
21165,ITD58,1,TOTAL,X1046,2019,13
21166,ITD58,1,TOTAL,X1046,2020,8
21167,ITD58,1,TOTAL,X1046,2021,15
21168,ITD58,1,TOTAL,X1046,2022,10
21169,ITD58,1,TOTAL,X1046,2023,19
21170,ITD58,1,TOTAL,X1047,2020,3
21171,ITD58,1,TOTAL,X1047,2021,6
21172,ITD58,1,TOTAL,X1047,2022,5
21173,ITD58,1,TOTAL,X1047,2023,3
21174,ITD58,1,TOTAL,X1048,2019,20
21175,ITD58,1,TOTAL,X1048,2020,38
21176,ITD58,1,TOTAL,X1048,2021,52
21177,ITD58,1,TOTAL,X1048,2022,36
21178,ITD58,1,TOTAL,X1048,2023,35
21179,ITD58,2,EUPFPM,X1033,2019,12
21180,ITD58,2,EUPFPM,X1033,2020,12
21181,ITD58,2,EUPFPM,X1033,2021,15
21182,ITD58,2,EUPFPM,X1033,2022,8
21183,ITD58,2,EUPFPM,X1033,2023,14
21184,ITD58,2,EUPFPM,X1046,2019,11
21185,ITD58,2,EUPFPM,X1046,2020,12
21186,ITD58,2,EUPFPM,X1046,2021,15
21187,ITD58,2,EUPFPM,X1046,2022,8
21188,ITD58,2,EUPFPM,X1046,2023,14
21189,ITD58,2,EUPFPM,X1048,2019,1
21190,ITD58,2,EUPSA,X1033,2019,1
21191,ITD58,2,EUPSA,X1033,2020,1
21192,ITD58,2,EUPSA,X1033,2022,2
21193,ITD58,2,EUPSA,X1033,2023,2
21194,ITD58,2,EUPSA,X1045,2019,1
21195,ITD58,2,EUPSA,X1045,2020,1
21196,ITD58,2,EUPSA,X1045,2022,2
21197,ITD58,2,EUPSA,X1045,2023,2
21198,ITD58,2,IT,IT,2019,2271
21199,ITD58,2,IT,IT,2020,2434
21200,ITD58,2,IT,IT,2021,2594
21201,ITD58,2,IT,IT,2022,2526
21202,ITD58,2,IT,IT,2023,2257
21203,ITD58,2,IT,X1033,2019,2308
21204,ITD58,2,IT,X1033,2020,2470
21205,ITD58,2,IT,X1033,2021,2633
21206,ITD58,2,IT,X1033,2022,2564
21207,ITD58,2,IT,X1033,2023,2302
21208,ITD58,2,IT,X1045,2019,25
21209,ITD58,2,IT,X1045,2020,18
21210,ITD58,2,IT,X1045,2021,18
21211,ITD58,2,IT,X1045,2022,17
21212,ITD58,2,IT,X1045,2023,21
21213,ITD58,2,IT,X1046,2019,1
21214,ITD58,2,IT,X1046,2020,3
21215,ITD58,2,IT,X1046,2021,1
21216,ITD58,2,IT,X1046,2022,4
21217,ITD58,2,IT,X1046,2023,2
21218,ITD58,2,IT,X1047,2019,3
21219,ITD58,2,IT,X1047,2020,3
21220,ITD58,2,IT,X1047,2021,10
21221,ITD58,2,IT,X1047,2022,4
21222,ITD58,2,IT,X1047,2023,6
21223,ITD58,2,IT,X1048,2019,8
21224,ITD58,2,IT,X1048,2020,12
21225,ITD58,2,IT,X1048,2021,10
21226,ITD58,2,IT,X1048,2022,13
21227,ITD58,2,IT,X1048,2023,16
21228,ITD58,2,PFPM,IT,2019,3
21229,ITD58,2,PFPM,IT,2020,1
21230,ITD58,2,PFPM,IT,2021,3
21231,ITD58,2,PFPM,IT,2023,3
21232,ITD58,2,PFPM,X1033,2019,24
21233,ITD58,2,PFPM,X1033,2020,18
21234,ITD58,2,PFPM,X1033,2021,17
21235,ITD58,2,PFPM,X1033,2022,29
21236,ITD58,2,PFPM,X1033,2023,26
21237,ITD58,2,PFPM,X1048,2019,21
21238,ITD58,2,PFPM,X1048,2020,17
21239,ITD58,2,PFPM,X1048,2021,14
21240,ITD58,2,PFPM,X1048,2022,29
21241,ITD58,2,PFPM,X1048,2023,23
21242,ITD58,2,PSA,IT,2019,1
21243,ITD58,2,PSA,X1033,2019,1
21244,ITD58,2,PSA,X1033,2023,1
21245,ITD58,2,PSA,X1047,2023,1
21246,ITD58,2,TOTAL,IT,2019,2275
21247,ITD58,2,TOTAL,IT,2020,2435
21248,ITD58,2,TOTAL,IT,2021,2597
21249,ITD58,2,TOTAL,IT,2022,2526
21250,ITD58,2,TOTAL,IT,2023,2260
21251,ITD58,2,TOTAL,X1033,2019,2346
21252,ITD58,2,TOTAL,X1033,2020,2501
21253,ITD58,2,TOTAL,X1033,2021,2665
21254,ITD58,2,TOTAL,X1033,2022,2603
21255,ITD58,2,TOTAL,X1033,2023,2345
21256,ITD58,2,TOTAL,X1045,2019,26
21257,ITD58,2,TOTAL,X1045,2020,19
21258,ITD58,2,TOTAL,X1045,2021,18
21259,ITD58,2,TOTAL,X1045,2022,19
21260,ITD58,2,TOTAL,X1045,2023,23
21261,ITD58,2,TOTAL,X1046,2019,12
21262,ITD58,2,TOTAL,X1046,2020,15
21263,ITD58,2,TOTAL,X1046,2021,16
21264,ITD58,2,TOTAL,X1046,2022,12
21265,ITD58,2,TOTAL,X1046,2023,16
21266,ITD58,2,TOTAL,X1047,2019,3
21267,ITD58,2,TOTAL,X1047,2020,3
21268,ITD58,2,TOTAL,X1047,2021,10
21269,ITD58,2,TOTAL,X1047,2022,4
21270,ITD58,2,TOTAL,X1047,2023,7
21271,ITD58,2,TOTAL,X1048,2019,30
21272,ITD58,2,TOTAL,X1048,2020,29
21273,ITD58,2,TOTAL,X1048,2021,24
21274,ITD58,2,TOTAL,X1048,2022,42
21275,ITD58,2,TOTAL,X1048,2023,39
21276,ITD58,9,EUPFPM,X1033,2019,25
21277,ITD58,9,EUPFPM,X1033,2020,18
21278,ITD58,9,EUPFPM,X1033,2021,30
21279,ITD58,9,EUPFPM,X1033,2022,16
21280,ITD58,9,EUPFPM,X1033,2023,31
21281,ITD58,9,EUPFPM,X1046,2019,24
21282,ITD58,9,EUPFPM,X1046,2020,18
21283,ITD58,9,EUPFPM,X1046,2021,30
21284,ITD58,9,EUPFPM,X1046,2022,16
21285,ITD58,9,EUPFPM,X1046,2023,31
21286,ITD58,9,EUPFPM,X1048,2019,1
21287,ITD58,9,EUPSA,X1033,2019,4
21288,ITD58,9,EUPSA,X1033,2020,3
21289,ITD58,9,EUPSA,X1033,2021,2
21290,ITD58,9,EUPSA,X1033,2022,4
21291,ITD58,9,EUPSA,X1033,2023,4
21292,ITD58,9,EUPSA,X1045,2019,4
21293,ITD58,9,EUPSA,X1045,2020,2
21294,ITD58,9,EUPSA,X1045,2021,1
21295,ITD58,9,EUPSA,X1045,2022,4
21296,ITD58,9,EUPSA,X1045,2023,4
21297,ITD58,9,EUPSA,X1048,2020,1
21298,ITD58,9,EUPSA,X1048,2021,1
21299,ITD58,9,IT,IT,2019,4280
21300,ITD58,9,IT,IT,2020,4763
21301,ITD58,9,IT,IT,2021,4961
21302,ITD58,9,IT,IT,2022,4746
21303,ITD58,9,IT,IT,2023,4330
21304,ITD58,9,IT,X1033,2019,4331
21305,ITD58,9,IT,X1033,2020,4819
21306,ITD58,9,IT,X1033,2021,5029
21307,ITD58,9,IT,X1033,2022,4808
21308,ITD58,9,IT,X1033,2023,4401
21309,ITD58,9,IT,X1045,2019,30
21310,ITD58,9,IT,X1045,2020,21
21311,ITD58,9,IT,X1045,2021,26
21312,ITD58,9,IT,X1045,2022,21
21313,ITD58,9,IT,X1045,2023,31
21314,ITD58,9,IT,X1046,2019,1
21315,ITD58,9,IT,X1046,2020,5
21316,ITD58,9,IT,X1046,2021,1
21317,ITD58,9,IT,X1046,2022,6
21318,ITD58,9,IT,X1046,2023,4
21319,ITD58,9,IT,X1047,2019,3
21320,ITD58,9,IT,X1047,2020,6
21321,ITD58,9,IT,X1047,2021,15
21322,ITD58,9,IT,X1047,2022,9
21323,ITD58,9,IT,X1047,2023,9
21324,ITD58,9,IT,X1048,2019,17
21325,ITD58,9,IT,X1048,2020,24
21326,ITD58,9,IT,X1048,2021,26
21327,ITD58,9,IT,X1048,2022,26
21328,ITD58,9,IT,X1048,2023,27
21329,ITD58,9,PFPM,IT,2019,6
21330,ITD58,9,PFPM,IT,2020,1
21331,ITD58,9,PFPM,IT,2021,8
21332,ITD58,9,PFPM,IT,2023,3
21333,ITD58,9,PFPM,X1033,2019,38
21334,ITD58,9,PFPM,X1033,2020,44
21335,ITD58,9,PFPM,X1033,2021,57
21336,ITD58,9,PFPM,X1033,2022,52
21337,ITD58,9,PFPM,X1033,2023,50
21338,ITD58,9,PFPM,X1045,2020,1
21339,ITD58,9,PFPM,X1048,2019,32
21340,ITD58,9,PFPM,X1048,2020,42
21341,ITD58,9,PFPM,X1048,2021,49
21342,ITD58,9,PFPM,X1048,2022,52
21343,ITD58,9,PFPM,X1048,2023,47
21344,ITD58,9,PSA,IT,2019,1
21345,ITD58,9,PSA,IT,2020,1
21346,ITD58,9,PSA,IT,2022,1
21347,ITD58,9,PSA,X1033,2019,1
21348,ITD58,9,PSA,X1033,2020,1
21349,ITD58,9,PSA,X1033,2021,1
21350,ITD58,9,PSA,X1033,2022,1
21351,ITD58,9,PSA,X1033,2023,1
21352,ITD58,9,PSA,X1047,2021,1
21353,ITD58,9,PSA,X1047,2023,1
21354,ITD58,9,TOTAL,IT,2019,4287
21355,ITD58,9,TOTAL,IT,2020,4765
21356,ITD58,9,TOTAL,IT,2021,4969
21357,ITD58,9,TOTAL,IT,2022,4747
21358,ITD58,9,TOTAL,IT,2023,4333
21359,ITD58,9,TOTAL,X1033,2019,4399
21360,ITD58,9,TOTAL,X1033,2020,4885
21361,ITD58,9,TOTAL,X1033,2021,5119
21362,ITD58,9,TOTAL,X1033,2022,4881
21363,ITD58,9,TOTAL,X1033,2023,4487
21364,ITD58,9,TOTAL,X1045,2019,34
21365,ITD58,9,TOTAL,X1045,2020,24
21366,ITD58,9,TOTAL,X1045,2021,27
21367,ITD58,9,TOTAL,X1045,2022,25
21368,ITD58,9,TOTAL,X1045,2023,35
21369,ITD58,9,TOTAL,X1046,2019,25
21370,ITD58,9,TOTAL,X1046,2020,23
21371,ITD58,9,TOTAL,X1046,2021,31
21372,ITD58,9,TOTAL,X1046,2022,22
21373,ITD58,9,TOTAL,X1046,2023,35
21374,ITD58,9,TOTAL,X1047,2019,3
21375,ITD58,9,TOTAL,X1047,2020,6
21376,ITD58,9,TOTAL,X1047,2021,16
21377,ITD58,9,TOTAL,X1047,2022,9
21378,ITD58,9,TOTAL,X1047,2023,10
21379,ITD58,9,TOTAL,X1048,2019,50
21380,ITD58,9,TOTAL,X1048,2020,67
21381,ITD58,9,TOTAL,X1048,2021,76
21382,ITD58,9,TOTAL,X1048,2022,78
21383,ITD58,9,TOTAL,X1048,2023,74
21384,ITD59,1,EUPFPM,IT,2019,1
21385,ITD59,1,EUPFPM,X1033,2019,3
21386,ITD59,1,EUPFPM,X1033,2020,5
21387,ITD59,1,EUPFPM,X1033,2021,7
21388,ITD59,1,EUPFPM,X1033,2022,8
21389,ITD59,1,EUPFPM,X1033,2023,11
21390,ITD59,1,EUPFPM,X1046,2019,1
21391,ITD59,1,EUPFPM,X1046,2020,5
21392,ITD59,1,EUPFPM,X1046,2021,7
21393,ITD59,1,EUPFPM,X1046,2022,7
21394,ITD59,1,EUPFPM,X1046,2023,11
21395,ITD59,1,EUPFPM,X1048,2019,1
21396,ITD59,1,EUPFPM,X1048,2022,1
21397,ITD59,1,EUPSA,X1033,2019,2
21398,ITD59,1,EUPSA,X1033,2020,2
21399,ITD59,1,EUPSA,X1033,2021,4
21400,ITD59,1,EUPSA,X1033,2022,6
21401,ITD59,1,EUPSA,X1033,2023,3
21402,ITD59,1,EUPSA,X1045,2019,2
21403,ITD59,1,EUPSA,X1045,2020,2
21404,ITD59,1,EUPSA,X1045,2021,4
21405,ITD59,1,EUPSA,X1045,2022,5
21406,ITD59,1,EUPSA,X1045,2023,3
21407,ITD59,1,EUPSA,X1047,2022,1
21408,ITD59,1,IT,IT,2019,1532
21409,ITD59,1,IT,IT,2020,1875
21410,ITD59,1,IT,IT,2021,1813
21411,ITD59,1,IT,IT,2022,1780
21412,ITD59,1,IT,IT,2023,1618
21413,ITD59,1,IT,X1033,2019,1553
21414,ITD59,1,IT,X1033,2020,1900
21415,ITD59,1,IT,X1033,2021,1850
21416,ITD59,1,IT,X1033,2022,1821
21417,ITD59,1,IT,X1033,2023,1655
21418,ITD59,1,IT,X1045,2019,8
21419,ITD59,1,IT,X1045,2020,6
21420,ITD59,1,IT,X1045,2021,9
21421,ITD59,1,IT,X1045,2022,12
21422,ITD59,1,IT,X1045,2023,6
21423,ITD59,1,IT,X1046,2020,1
21424,ITD59,1,IT,X1046,2023,2
21425,ITD59,1,IT,X1047,2019,2
21426,ITD59,1,IT,X1047,2020,4
21427,ITD59,1,IT,X1047,2021,6
21428,ITD59,1,IT,X1047,2022,12
21429,ITD59,1,IT,X1047,2023,5
21430,ITD59,1,IT,X1048,2019,11
21431,ITD59,1,IT,X1048,2020,14
21432,ITD59,1,IT,X1048,2021,22
21433,ITD59,1,IT,X1048,2022,17
21434,ITD59,1,IT,X1048,2023,24
21435,ITD59,1,PFPM,IT,2019,1
21436,ITD59,1,PFPM,X1033,2019,22
21437,ITD59,1,PFPM,X1033,2020,31
21438,ITD59,1,PFPM,X1033,2021,39
21439,ITD59,1,PFPM,X1033,2022,31
21440,ITD59,1,PFPM,X1033,2023,28
21441,ITD59,1,PFPM,X1048,2019,21
21442,ITD59,1,PFPM,X1048,2020,31
21443,ITD59,1,PFPM,X1048,2021,39
21444,ITD59,1,PFPM,X1048,2022,31
21445,ITD59,1,PFPM,X1048,2023,28
21446,ITD59,1,PSA,IT,2019,7
21447,ITD59,1,PSA,IT,2020,4
21448,ITD59,1,PSA,IT,2021,5
21449,ITD59,1,PSA,IT,2022,5
21450,ITD59,1,PSA,IT,2023,8
21451,ITD59,1,PSA,X1033,2019,9
21452,ITD59,1,PSA,X1033,2020,8
21453,ITD59,1,PSA,X1033,2021,8
21454,ITD59,1,PSA,X1033,2022,7
21455,ITD59,1,PSA,X1033,2023,9
21456,ITD59,1,PSA,X1045,2023,1
21457,ITD59,1,PSA,X1047,2019,2
21458,ITD59,1,PSA,X1047,2020,3
21459,ITD59,1,PSA,X1047,2021,3
21460,ITD59,1,PSA,X1047,2022,2
21461,ITD59,1,PSA,X1048,2020,1
21462,ITD59,1,TOTAL,IT,2019,1541
21463,ITD59,1,TOTAL,IT,2020,1879
21464,ITD59,1,TOTAL,IT,2021,1818
21465,ITD59,1,TOTAL,IT,2022,1785
21466,ITD59,1,TOTAL,IT,2023,1626
21467,ITD59,1,TOTAL,X1033,2019,1589
21468,ITD59,1,TOTAL,X1033,2020,1946
21469,ITD59,1,TOTAL,X1033,2021,1908
21470,ITD59,1,TOTAL,X1033,2022,1873
21471,ITD59,1,TOTAL,X1033,2023,1706
21472,ITD59,1,TOTAL,X1045,2019,10
21473,ITD59,1,TOTAL,X1045,2020,8
21474,ITD59,1,TOTAL,X1045,2021,13
21475,ITD59,1,TOTAL,X1045,2022,17
21476,ITD59,1,TOTAL,X1045,2023,10
21477,ITD59,1,TOTAL,X1046,2019,1
21478,ITD59,1,TOTAL,X1046,2020,6
21479,ITD59,1,TOTAL,X1046,2021,7
21480,ITD59,1,TOTAL,X1046,2022,7
21481,ITD59,1,TOTAL,X1046,2023,13
21482,ITD59,1,TOTAL,X1047,2019,4
21483,ITD59,1,TOTAL,X1047,2020,7
21484,ITD59,1,TOTAL,X1047,2021,9
21485,ITD59,1,TOTAL,X1047,2022,15
21486,ITD59,1,TOTAL,X1047,2023,5
21487,ITD59,1,TOTAL,X1048,2019,33
21488,ITD59,1,TOTAL,X1048,2020,46
21489,ITD59,1,TOTAL,X1048,2021,61
21490,ITD59,1,TOTAL,X1048,2022,49
21491,ITD59,1,TOTAL,X1048,2023,52
21492,ITD59,2,EUPFPM,X1033,2019,1
21493,ITD59,2,EUPFPM,X1033,2020,8
21494,ITD59,2,EUPFPM,X1033,2021,6
21495,ITD59,2,EUPFPM,X1033,2022,5
21496,ITD59,2,EUPFPM,X1033,2023,8
21497,ITD59,2,EUPFPM,X1046,2019,1
21498,ITD59,2,EUPFPM,X1046,2020,8
21499,ITD59,2,EUPFPM,X1046,2021,4
21500,ITD59,2,EUPFPM,X1046,2022,5
21501,ITD59,2,EUPFPM,X1046,2023,7
21502,ITD59,2,EUPFPM,X1048,2021,2
21503,ITD59,2,EUPFPM,X1048,2023,1
21504,ITD59,2,EUPSA,IT,2023,2
21505,ITD59,2,EUPSA,X1033,2019,4
21506,ITD59,2,EUPSA,X1033,2020,5
21507,ITD59,2,EUPSA,X1033,2021,3
21508,ITD59,2,EUPSA,X1033,2022,7
21509,ITD59,2,EUPSA,X1033,2023,9
21510,ITD59,2,EUPSA,X1045,2019,4
21511,ITD59,2,EUPSA,X1045,2020,5
21512,ITD59,2,EUPSA,X1045,2021,2
21513,ITD59,2,EUPSA,X1045,2022,6
21514,ITD59,2,EUPSA,X1045,2023,7
21515,ITD59,2,EUPSA,X1046,2021,1
21516,ITD59,2,EUPSA,X1048,2022,1
21517,ITD59,2,IT,IT,2019,1735
21518,ITD59,2,IT,IT,2020,2143
21519,ITD59,2,IT,IT,2021,1892
21520,ITD59,2,IT,IT,2022,1894
21521,ITD59,2,IT,IT,2023,1684
21522,ITD59,2,IT,X1033,2019,1782
21523,ITD59,2,IT,X1033,2020,2212
21524,ITD59,2,IT,X1033,2021,1956
21525,ITD59,2,IT,X1033,2022,1963
21526,ITD59,2,IT,X1033,2023,1747
21527,ITD59,2,IT,X1045,2019,20
21528,ITD59,2,IT,X1045,2020,32
21529,ITD59,2,IT,X1045,2021,23
21530,ITD59,2,IT,X1045,2022,30
21531,ITD59,2,IT,X1045,2023,26
21532,ITD59,2,IT,X1046,2019,2
21533,ITD59,2,IT,X1046,2020,4
21534,ITD59,2,IT,X1046,2021,1
21535,ITD59,2,IT,X1046,2022,3
21536,ITD59,2,IT,X1046,2023,5
21537,ITD59,2,IT,X1047,2019,13
21538,ITD59,2,IT,X1047,2020,20
21539,ITD59,2,IT,X1047,2021,26
21540,ITD59,2,IT,X1047,2022,23
21541,ITD59,2,IT,X1047,2023,15
21542,ITD59,2,IT,X1048,2019,12
21543,ITD59,2,IT,X1048,2020,13
21544,ITD59,2,IT,X1048,2021,14
21545,ITD59,2,IT,X1048,2022,13
21546,ITD59,2,IT,X1048,2023,17
21547,ITD59,2,PFPM,IT,2021,2
21548,ITD59,2,PFPM,X1033,2019,23
21549,ITD59,2,PFPM,X1033,2020,28
21550,ITD59,2,PFPM,X1033,2021,25
21551,ITD59,2,PFPM,X1033,2022,30
21552,ITD59,2,PFPM,X1033,2023,29
21553,ITD59,2,PFPM,X1048,2019,23
21554,ITD59,2,PFPM,X1048,2020,28
21555,ITD59,2,PFPM,X1048,2021,23
21556,ITD59,2,PFPM,X1048,2022,30
21557,ITD59,2,PFPM,X1048,2023,29
21558,ITD59,2,PSA,IT,2019,2
21559,ITD59,2,PSA,IT,2020,2
21560,ITD59,2,PSA,IT,2021,2
21561,ITD59,2,PSA,IT,2022,4
21562,ITD59,2,PSA,IT,2023,7
21563,ITD59,2,PSA,X1033,2019,3
21564,ITD59,2,PSA,X1033,2020,5
21565,ITD59,2,PSA,X1033,2021,3
21566,ITD59,2,PSA,X1033,2022,4
21567,ITD59,2,PSA,X1033,2023,10
21568,ITD59,2,PSA,X1047,2019,1
21569,ITD59,2,PSA,X1047,2020,3
21570,ITD59,2,PSA,X1047,2021,1
21571,ITD59,2,PSA,X1047,2023,3
21572,ITD59,2,TOTAL,IT,2019,1737
21573,ITD59,2,TOTAL,IT,2020,2145
21574,ITD59,2,TOTAL,IT,2021,1896
21575,ITD59,2,TOTAL,IT,2022,1898
21576,ITD59,2,TOTAL,IT,2023,1693
21577,ITD59,2,TOTAL,X1033,2019,1813
21578,ITD59,2,TOTAL,X1033,2020,2258
21579,ITD59,2,TOTAL,X1033,2021,1993
21580,ITD59,2,TOTAL,X1033,2022,2009
21581,ITD59,2,TOTAL,X1033,2023,1803
21582,ITD59,2,TOTAL,X1045,2019,24
21583,ITD59,2,TOTAL,X1045,2020,37
21584,ITD59,2,TOTAL,X1045,2021,25
21585,ITD59,2,TOTAL,X1045,2022,36
21586,ITD59,2,TOTAL,X1045,2023,33
21587,ITD59,2,TOTAL,X1046,2019,3
21588,ITD59,2,TOTAL,X1046,2020,12
21589,ITD59,2,TOTAL,X1046,2021,6
21590,ITD59,2,TOTAL,X1046,2022,8
21591,ITD59,2,TOTAL,X1046,2023,12
21592,ITD59,2,TOTAL,X1047,2019,14
21593,ITD59,2,TOTAL,X1047,2020,23
21594,ITD59,2,TOTAL,X1047,2021,27
21595,ITD59,2,TOTAL,X1047,2022,23
21596,ITD59,2,TOTAL,X1047,2023,18
21597,ITD59,2,TOTAL,X1048,2019,35
21598,ITD59,2,TOTAL,X1048,2020,41
21599,ITD59,2,TOTAL,X1048,2021,39
21600,ITD59,2,TOTAL,X1048,2022,44
21601,ITD59,2,TOTAL,X1048,2023,47
21602,ITD59,9,EUPFPM,IT,2019,1
21603,ITD59,9,EUPFPM,X1033,2019,4
21604,ITD59,9,EUPFPM,X1033,2020,13
21605,ITD59,9,EUPFPM,X1033,2021,13
21606,ITD59,9,EUPFPM,X1033,2022,13
21607,ITD59,9,EUPFPM,X1033,2023,19
21608,ITD59,9,EUPFPM,X1046,2019,2
21609,ITD59,9,EUPFPM,X1046,2020,13
21610,ITD59,9,EUPFPM,X1046,2021,11
21611,ITD59,9,EUPFPM,X1046,2022,12
21612,ITD59,9,EUPFPM,X1046,2023,18
21613,ITD59,9,EUPFPM,X1048,2019,1
21614,ITD59,9,EUPFPM,X1048,2021,2
21615,ITD59,9,EUPFPM,X1048,2022,1
21616,ITD59,9,EUPFPM,X1048,2023,1
21617,ITD59,9,EUPSA,IT,2023,2
21618,ITD59,9,EUPSA,X1033,2019,6
21619,ITD59,9,EUPSA,X1033,2020,7
21620,ITD59,9,EUPSA,X1033,2021,7
21621,ITD59,9,EUPSA,X1033,2022,13
21622,ITD59,9,EUPSA,X1033,2023,12
21623,ITD59,9,EUPSA,X1045,2019,6
21624,ITD59,9,EUPSA,X1045,2020,7
21625,ITD59,9,EUPSA,X1045,2021,6
21626,ITD59,9,EUPSA,X1045,2022,11
21627,ITD59,9,EUPSA,X1045,2023,10
21628,ITD59,9,EUPSA,X1046,2021,1
21629,ITD59,9,EUPSA,X1047,2022,1
21630,ITD59,9,EUPSA,X1048,2022,1
21631,ITD59,9,IT,IT,2019,3267
21632,ITD59,9,IT,IT,2020,4018
21633,ITD59,9,IT,IT,2021,3705
21634,ITD59,9,IT,IT,2022,3674
21635,ITD59,9,IT,IT,2023,3302
21636,ITD59,9,IT,X1033,2019,3335
21637,ITD59,9,IT,X1033,2020,4112
21638,ITD59,9,IT,X1033,2021,3806
21639,ITD59,9,IT,X1033,2022,3784
21640,ITD59,9,IT,X1033,2023,3402
21641,ITD59,9,IT,X1045,2019,28
21642,ITD59,9,IT,X1045,2020,38
21643,ITD59,9,IT,X1045,2021,32
21644,ITD59,9,IT,X1045,2022,42
21645,ITD59,9,IT,X1045,2023,32
21646,ITD59,9,IT,X1046,2019,2
21647,ITD59,9,IT,X1046,2020,5
21648,ITD59,9,IT,X1046,2021,1
21649,ITD59,9,IT,X1046,2022,3
21650,ITD59,9,IT,X1046,2023,7
21651,ITD59,9,IT,X1047,2019,15
21652,ITD59,9,IT,X1047,2020,24
21653,ITD59,9,IT,X1047,2021,32
21654,ITD59,9,IT,X1047,2022,35
21655,ITD59,9,IT,X1047,2023,20
21656,ITD59,9,IT,X1048,2019,23
21657,ITD59,9,IT,X1048,2020,27
21658,ITD59,9,IT,X1048,2021,36
21659,ITD59,9,IT,X1048,2022,30
21660,ITD59,9,IT,X1048,2023,41
21661,ITD59,9,PFPM,IT,2019,1
21662,ITD59,9,PFPM,IT,2021,2
21663,ITD59,9,PFPM,X1033,2019,45
21664,ITD59,9,PFPM,X1033,2020,59
21665,ITD59,9,PFPM,X1033,2021,64
21666,ITD59,9,PFPM,X1033,2022,61
21667,ITD59,9,PFPM,X1033,2023,57
21668,ITD59,9,PFPM,X1048,2019,44
21669,ITD59,9,PFPM,X1048,2020,59
21670,ITD59,9,PFPM,X1048,2021,62
21671,ITD59,9,PFPM,X1048,2022,61
21672,ITD59,9,PFPM,X1048,2023,57
21673,ITD59,9,PSA,IT,2019,9
21674,ITD59,9,PSA,IT,2020,6
21675,ITD59,9,PSA,IT,2021,7
21676,ITD59,9,PSA,IT,2022,9
21677,ITD59,9,PSA,IT,2023,15
21678,ITD59,9,PSA,X1033,2019,12
21679,ITD59,9,PSA,X1033,2020,13
21680,ITD59,9,PSA,X1033,2021,11
21681,ITD59,9,PSA,X1033,2022,11
21682,ITD59,9,PSA,X1033,2023,19
21683,ITD59,9,PSA,X1045,2023,1
21684,ITD59,9,PSA,X1047,2019,3
21685,ITD59,9,PSA,X1047,2020,6
21686,ITD59,9,PSA,X1047,2021,4
21687,ITD59,9,PSA,X1047,2022,2
21688,ITD59,9,PSA,X1047,2023,3
21689,ITD59,9,PSA,X1048,2020,1
21690,ITD59,9,TOTAL,IT,2019,3278
21691,ITD59,9,TOTAL,IT,2020,4024
21692,ITD59,9,TOTAL,IT,2021,3714
21693,ITD59,9,TOTAL,IT,2022,3683
21694,ITD59,9,TOTAL,IT,2023,3319
21695,ITD59,9,TOTAL,X1033,2019,3402
21696,ITD59,9,TOTAL,X1033,2020,4204
21697,ITD59,9,TOTAL,X1033,2021,3901
21698,ITD59,9,TOTAL,X1033,2022,3882
21699,ITD59,9,TOTAL,X1033,2023,3509
21700,ITD59,9,TOTAL,X1045,2019,34
21701,ITD59,9,TOTAL,X1045,2020,45
21702,ITD59,9,TOTAL,X1045,2021,38
21703,ITD59,9,TOTAL,X1045,2022,53
21704,ITD59,9,TOTAL,X1045,2023,43
21705,ITD59,9,TOTAL,X1046,2019,4
21706,ITD59,9,TOTAL,X1046,2020,18
21707,ITD59,9,TOTAL,X1046,2021,13
21708,ITD59,9,TOTAL,X1046,2022,15
21709,ITD59,9,TOTAL,X1046,2023,25
21710,ITD59,9,TOTAL,X1047,2019,18
21711,ITD59,9,TOTAL,X1047,2020,30
21712,ITD59,9,TOTAL,X1047,2021,36
21713,ITD59,9,TOTAL,X1047,2022,38
21714,ITD59,9,TOTAL,X1047,2023,23
21715,ITD59,9,TOTAL,X1048,2019,68
21716,ITD59,9,TOTAL,X1048,2020,87
21717,ITD59,9,TOTAL,X1048,2021,100
21718,ITD59,9,TOTAL,X1048,2022,93
21719,ITD59,9,TOTAL,X1048,2023,99
21720,ITDA,1,EUPFPM,IT,2020,2
21721,ITDA,1,EUPFPM,IT,2022,1
21722,ITDA,1,EUPFPM,X1033,2019,10
21723,ITDA,1,EUPFPM,X1033,2020,13
21724,ITDA,1,EUPFPM,X1033,2021,19
21725,ITDA,1,EUPFPM,X1033,2022,15
21726,ITDA,1,EUPFPM,X1033,2023,9
21727,ITDA,1,EUPFPM,X1045,2022,1
21728,ITDA,1,EUPFPM,X1046,2019,9
21729,ITDA,1,EUPFPM,X1046,2020,11
21730,ITDA,1,EUPFPM,X1046,2021,19
21731,ITDA,1,EUPFPM,X1046,2022,11
21732,ITDA,1,EUPFPM,X1046,2023,9
21733,ITDA,1,EUPFPM,X1048,2019,1
21734,ITDA,1,EUPFPM,X1048,2022,2
21735,ITDA,1,EUPSA,IT,2019,4
21736,ITDA,1,EUPSA,IT,2020,10
21737,ITDA,1,EUPSA,IT,2021,4
21738,ITDA,1,EUPSA,IT,2022,4
